state,district,office_type,Past Elections,Voting Regulations,Polls,Demographics,Campaign Finance,Consumer Confidence Index,Gas Prices,Unemployment & Inflation,Expert Ratings,Composition of Congress/Presidency,Other,median_margin,campaign,use_campaign,std,rep_name,dem_name,weird,bin_bounds,num_bins,bins,bin_edges,democrat_winning_num,republican_winning_num,tie_num,called,dem_winning_pct_eday,rep_winning_pct_eday,tie_pct_eday
AZ,7,House,21.395404877772,-0.1368332513182034,0.8984310284751791,-0.0174532814901092,6.763248686280155,0.9283198430501264,-0.222661583027444,0.2456707906933757,0.2678541213371563,0.0149823771637817,1.393039619426521,31.525225007967272,"[-6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.37, -6.03, -6.03, -6.03, -6.03, -6.03, -4.95, -4.22, 0.0, 0.0, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]",True,7.710112852401255,Daniel Butierez,Raúl Grijalva,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 90, 411, 1661, 4618, 9588, 16014, 20011, 19223, 14610, 8372, 3725, 1271, 312, 69, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",99999,1,0,NC,99998,2,0
AZ,8,House,-14.000745837810726,0.1134742444517534,-0.5817420552058192,0.5848242894696878,-5.652506839966817,0.1334251317346729,-0.0853128653831019,0.3759458638117759,-1.492992336047506,0.0332793148002103,1.373932772023117,-19.18226547210385,"[-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.68, 1.29, 2.76, 2.91, 3.23, 3.71, 3.71, 4.53, 5.13, 5.44, 6.02, 6.65, 6.88, 7.17, 7.19, 7.57, 7.73, 7.9, 8.08, 8.08, 8.08, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41, 8.41]",True,7.649059213138862,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 48, 269, 1112, 3288, 7881, 14021, 19124, 20462, 16632, 10118, 4731, 1711, 478, 100, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",601,99399,0,NC,598,99402,0
AZ,9,House,-13.954090947821449,0.138266827915803,-0.7695623768274473,-0.1061357629833485,-6.025486616931388,0.0372655684834523,-0.1470930965600241,0.3811902479075074,-1.6237432621514134,0.0380237491818242,1.373841853584037,-20.65457289283632,"[-1.99, -1.99, -1.99, -1.99, -1.99, -1.99, -1.99, -1.99, -1.99, -1.99, -1.92, -1.92, -1.92, -1.92, -1.92, -1.92, -1.92, -1.92, -1.92, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.88, -1.78, -1.78, -1.64, -1.49, -1.49, -1.49, -1.49, -1.04, -0.22, 0.0, 3.36, 3.97, 5.77, 6.31, 7.56, 8.08, 8.38, 8.38, 9.4, 10.08, 12.98, 13.71, 14.19, 14.19, 14.19, 14.89, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08, 15.08]",True,7.5552825185085535,Paul Gosar,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 80, 456, 1594, 4617, 9817, 16363, 20490, 19821, 14343, 7736, 3317, 1050, 252, 49, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",308,99692,0,NC,325,99675,0
AR,1,House,-28.022995899981375,-0.909048711642413,-1.072960023050798,-1.358408220675318,-9.88699357746622,0.3007964194072581,-0.1221253783278986,0.5298434251974504,-2.3783138170702216,0.0356606777650692,1.3492719563052182,-41.52808187923717,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.42, 3.54, 5.09, 7.97, 9.01, 9.01, 9.39, 9.39, 9.39, 11.53, 15.82, 17.51, 17.51, 17.98, 17.98, 17.98, 17.98, 17.98, 18.88, 18.88, 18.88, 18.88, 18.88, 19.5, 19.5, 19.5, 19.5, 19.5, 19.5, 19.71, 19.9, 19.9, 19.9, 19.9, 19.9, 19.9, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29]",True,8.224641698340895,Rick Crawford,Rodney Govens,,"(-100, 100)",50,"[0, 0, 0, 1, 0, 0, 6, 53, 237, 976, 2635, 6363, 11355, 16395, 19364, 17606, 12950, 7151, 3287, 1226, 304, 75, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",0,100000,0,NC,0,100000,0
AR,2,House,-16.520504798445725,-0.7123670850161751,-0.683466582991927,0.3954844272415528,-7.248982838027969,0.1262981059994968,-0.1729751635805288,0.3785037465658371,-1.640080831800139,0.0358701008173724,1.37197424592425,-24.670675216892505,"[-0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3, 2.32, 4.08, 4.87, 5.0, 5.29, 5.29, 5.79, 6.57, 7.1, 7.29, 7.99, 8.28, 8.47, 8.47, 8.47, 8.47, 8.47, 8.47, 8.47, 8.68, 8.68, 8.68, 8.68, 8.68, 8.68, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 9.14, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.53, 10.53, 10.53, 10.53, 10.53, 10.53]",True,8.08425715894238,French Hill,Marcus Jones,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 27, 161, 661, 2030, 5245, 10134, 15726, 19341, 18581, 14168, 8201, 3849, 1376, 388, 90, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",108,99892,0,NC,116,99884,0
AR,3,House,-18.03619369103057,-0.8532348003162123,-0.7379942000962658,1.2379652736910691,-7.255994057522753,0.183299456735982,0.0073234469231661,0.4343931919175001,-1.709337340396771,0.0238747915547872,1.3923707994972745,-25.28904764768644,"[-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.99, 2.41, 3.41, 4.52, 4.52, 4.88, 4.92, 5.54, 6.75, 7.94, 7.94, 7.94, 8.12, 8.45, 8.45, 8.45, 8.45, 8.45, 8.45, 8.45, 8.45, 8.45, 8.45, 8.45, 8.45, 9.26, 9.26, 9.26, 9.26, 9.26, 9.62, 9.62, 9.62, 9.62, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08, 10.08]",True,7.871038506409851,Steve Womack,Caitlin Draper,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 25, 163, 707, 2214, 5726, 10968, 16837, 19999, 18538, 13183, 7190, 3103, 1021, 252, 62, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",70,99930,0,NC,73,99927,0
AR,4,House,-26.364474709883357,-0.844490401613559,-1.140643842950165,-1.283144337805926,-10.84810451450015,0.3131678179434974,-0.1023822778772847,0.5643523245480413,-2.33946062783131,0.0307698031991874,1.3576755372000304,-40.661602409282736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.28, 2.0, 2.74, 4.72, 6.05, 6.17, 6.54, 7.05, 7.48, 10.38, 11.53, 14.4, 14.4, 14.51, 14.51, 14.97, 15.18, 15.18, 15.18, 15.18, 15.18, 15.18, 15.18, 15.18, 15.18, 15.18, 15.18, 15.18, 15.18, 16.73, 16.73, 16.73, 16.73, 16.73, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.99, 17.99, 17.99]",True,8.086686613392029,Bruce Westerman,Risie Howard,,"(-100, 100)",50,"[0, 0, 0, 0, 1, 0, 3, 29, 154, 658, 2009, 5287, 10049, 15752, 19288, 18520, 14302, 8170, 3864, 1427, 380, 90, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",0,100000,0,NC,0,100000,0
CA,1,House,-16.028135277901548,-0.0339891070586618,-0.6979483974482149,1.4268100177376255,-8.063961759424387,0.1217238242867369,0.0715808430141097,0.2989680071833182,-1.6506122548597213,0.0264760468946562,1.3930602406672794,-23.118214734634194,"[-0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.07, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67, 3.55, 4.63, 6.29, 6.67, 6.67, 6.79, 7.24, 7.24, 9.29, 13.05, 13.05, 13.29, 13.55, 13.55, 13.55, 13.55, 13.55, 13.55, 14.37, 14.37, 14.37, 14.37, 14.57, 14.57, 14.57, 14.57, 14.57, 14.57, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96, 14.96]",True,7.589264462973464,Doug LaMalfa,Rose Yee,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 44, 242, 1047, 3245, 7605, 13918, 19201, 20794, 16763, 10139, 4737, 1682, 463, 98, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",115,99885,0,NC,126,99874,0
CA,2,House,36.22113194427084,-0.0171222243917143,0.2364414606781765,-2.0650662292913644,7.249676083643445,0.5788488832644203,-0.0773380535093531,0.1963224087573237,-0.1043924219818522,0.0266746922738668,1.3973179618896288,43.626916164376,"[-2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.82, -2.11, -2.01, 0.0, 0.1, 0.16, 0.21, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55]",True,7.57250769541955,Chris Coulombe,Jared Huffman,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 69, 370, 1452, 4297, 9409, 15917, 20401, 19758, 14708, 8440, 3610, 1219, 287, 47, 8, 0, 1, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",100000,0,0,NC,100000,0,0
CA,3,House,-8.7163916608997,-0.069491376312923,-0.6795078738167847,0.3542439787580089,-1.768013979158267,0.1442986733281729,-0.1408686677696797,0.5048084529737564,-1.8709250863774776,0.042547261530833,1.3801074502578088,-10.814686494198437,"[-1.5, -1.5, -1.5, -1.5, -1.5, -1.5, -1.5, -1.5, -1.5, -1.26, -1.26, -1.11, -1.11, -1.11, -1.11, -1.11, -1.11, -1.11, -1.11, -1.11, -1.11, -1.11, -1.11, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.38, -0.38, -0.38, -0.38, 0.0, 0.61, 0.64, 0.68, 1.6, 2.46, 2.46, 3.71, 4.25, 4.36, 4.36, 4.59, 4.59, 4.59, 4.8, 4.8, 4.8, 5.05, 5.05, 5.07, 5.07, 5.17, 5.32, 5.4, 5.4, 5.53, 5.54, 5.54, 5.54, 5.54, 5.54, 5.54, 5.54, 5.54, 5.54, 5.54, 5.54, 5.64, 5.92, 5.92, 5.94, 6.27, 6.27, 6.57, 6.57, 6.57, 6.57, 6.57, 6.57, 6.57, 6.57]",True,7.646572520536933,Kevin Kiley,Jessica Morse,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 49, 243, 950, 2948, 7251, 13522, 18777, 20635, 17119, 10701, 5219, 1846, 588, 124, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",7802,92198,0,NC,7857,92143,0
CA,4,House,28.86111340023183,-0.3315829184409049,0.500014131419574,0.1639244966744854,8.628839828302185,0.8700266625645142,-0.1453824318282532,0.2344331032768337,-0.0625968925965103,0.0066365370106091,1.422902583539623,40.15723889052461,"[-4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -4.65, -3.92, -3.92, -3.72, -3.72, -3.72, -3.16, -2.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,7.614124957849333,John Munn,Mike Thompson,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51, 333, 1256, 3850, 8605, 15173, 19876, 20032, 15568, 9219, 4083, 1497, 372, 63, 11, 0, 1, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",100000,0,0,NC,100000,0,0
CA,5,House,-15.489861977896616,-0.0966010344972255,-0.7541337175452539,1.2090119351654702,-8.698664510307333,0.0699841021336338,0.0939926126823105,0.344731883492448,-1.7210768178918687,0.0229460672180562,1.3806258332233043,-23.619704290542956,"[-0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.05, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 1.46, 3.57, 4.15, 6.52, 7.29, 7.29, 7.95, 7.95, 7.95, 9.23, 12.99, 14.23, 15.06, 15.72, 15.87, 15.87, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.32, 16.53, 16.53, 16.53, 16.53, 16.53, 16.53, 16.53, 16.53, 16.9, 16.9, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09]",True,7.704360831512997,Tom McClintock,Mike Barkley,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 63, 346, 1305, 3804, 8387, 14784, 19345, 20269, 15926, 9291, 4369, 1559, 438, 84, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",104,99896,0,NC,113,99887,0
