office_type,state,county,district,fips,Democratic_name,Republican_name,Independent_name,Green_name,pct_reporting,Democratic_votes,Republican_votes,Independent_votes,Green_votes,total_votes,Democratic_votes_percent,Republican_votes_percent,Independent_votes_percent,Green_votes_percent,margin_votes,margin_pct,pct_absentee,absentee_margin,swing,democratic_votes_1,democratic_percent_1,republican_votes_1,republican_percent_1,margin_pct_1,margin_votes_1,democratic_votes_2,democratic_percent_2,republican_votes_2,republican_percent_2,margin_pct_2,margin_votes_2,performance_vs_president,votes_remaining,total_votes_estimate,margin_estimate,total_votes_lower,margin_lower,total_votes_upper,margin_upper,expected_pct_in
House,IN,Lake,1,089,Frank Mrvan,Randall Niemeyer,NA,NA,NA,87690,65069,0,0,152759,57.40414640053941,42.59585359946059,0,0,22621,14.80829280107882,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Porter,1,127,Frank Mrvan,Randall Niemeyer,NA,NA,NA,36275,43326,0,0,79601,45.571035539754526,54.428964460245474,0,0,-7051,-8.857928920490949,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Cass,2,017,Lori Camp,Rudy Yakym,NA,NA,NA,1299,4393,0,0,5692,22.821503865073787,77.1784961349262,0,0,-3094,-54.35699226985242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Elkhart,2,039,Lori Camp,Rudy Yakym,NA,NA,NA,23390,42864,0,0,66254,35.30352884354152,64.69647115645847,0,0,-19474,-29.39294231291695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Fulton,2,049,Lori Camp,Rudy Yakym,NA,NA,NA,2042,6253,0,0,8295,24.617239300783606,75.38276069921639,0,0,-4211,-50.76552139843278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Kosciusko,2,085,Lori Camp,Rudy Yakym,NA,NA,NA,5849,18605,0,0,24454,23.918377361576837,76.08162263842316,0,0,-12756,-52.16324527684632,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,La Porte,2,091,Lori Camp,Rudy Yakym,NA,NA,NA,4925,8789,0,0,13714,35.912206504302176,64.08779349569782,0,0,-3864,-28.175586991395647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Marshall,2,099,Lori Camp,Rudy Yakym,NA,NA,NA,5035,13043,0,0,18078,27.851532249142604,72.14846775085739,0,0,-8008,-44.296935501714785,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Miami,2,103,Lori Camp,Rudy Yakym,NA,NA,NA,3042,9942,0,0,12984,23.42883548983364,76.57116451016635,0,0,-6900,-53.14232902033271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Pulaski,2,131,Lori Camp,Rudy Yakym,NA,NA,NA,1295,3965,0,0,5260,24.619771863117872,75.38022813688212,0,0,-2670,-50.76045627376425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,St. Joseph,2,141,Lori Camp,Rudy Yakym,NA,NA,NA,53454,48500,0,0,101954,52.429527041607,47.570472958393,0,0,4954,4.859054083214005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Starke,2,149,Lori Camp,Rudy Yakym,NA,NA,NA,883,2608,0,0,3491,25.293612145517045,74.70638785448295,0,0,-1725,-49.41277570896591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Wabash,2,169,Lori Camp,Rudy Yakym,NA,NA,NA,3213,10211,0,0,13424,23.934743742550655,76.06525625744935,0,0,-6998,-52.1305125148987,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Adams,3,001,Kiley Adolph,Marlin Stutzman,NA,NA,NA,3073,10073,0,0,13146,23.375931842385516,76.62406815761449,0,0,-7000,-53.248136315228976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Allen,3,003,Kiley Adolph,Marlin Stutzman,NA,NA,NA,69870,84004,0,0,153874,45.40728128208794,54.59271871791206,0,0,-14134,-9.185437435824113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Blackford,3,009,Kiley Adolph,Marlin Stutzman,NA,NA,NA,1292,3462,0,0,4754,27.177114009255362,72.82288599074464,0,0,-2170,-45.645771981489276,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,DeKalb,3,033,Kiley Adolph,Marlin Stutzman,NA,NA,NA,4725,13418,0,0,18143,26.04310202281872,73.95689797718128,0,0,-8693,-47.91379595436257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Huntington,3,069,Kiley Adolph,Marlin Stutzman,NA,NA,NA,4120,12357,0,0,16477,25.00455179947806,74.99544820052193,0,0,-8237,-49.99089640104387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Jay,3,075,Kiley Adolph,Marlin Stutzman,NA,NA,NA,1796,5737,0,0,7533,23.841762909863267,76.15823709013674,0,0,-3941,-52.316474180273474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Kosciusko,3,085,Kiley Adolph,Marlin Stutzman,NA,NA,NA,1986,6399,0,0,8385,23.68515205724508,76.31484794275492,0,0,-4413,-52.62969588550985,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,LaGrange,3,087,Kiley Adolph,Marlin Stutzman,NA,NA,NA,2131,7410,0,0,9541,22.33518499109108,77.66481500890892,0,0,-5279,-55.329630017817834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Noble,3,113,Kiley Adolph,Marlin Stutzman,NA,NA,NA,4443,13383,0,0,17826,24.924267923258164,75.07573207674184,0,0,-8940,-50.15146415348368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Randolph,3,135,Kiley Adolph,Marlin Stutzman,NA,NA,NA,1682,5050,0,0,6732,24.98514557338087,75.01485442661914,0,0,-3368,-50.02970885323827,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Steuben,3,151,Kiley Adolph,Marlin Stutzman,NA,NA,NA,4078,10643,0,0,14721,27.701922423748385,72.29807757625161,0,0,-6565,-44.59615515250323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Wells,3,179,Kiley Adolph,Marlin Stutzman,NA,NA,NA,2964,10160,0,0,13124,22.584577872599816,77.41542212740018,0,0,-7196,-54.83084425480036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Whitley,3,183,Kiley Adolph,Marlin Stutzman,NA,NA,NA,4207,12258,0,0,16465,25.551169146674766,74.44883085332523,0,0,-8051,-48.89766170665047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Benton,4,007,Derrick Holder,Jim Baird,NA,NA,NA,911,2810,0,0,3721,24.482665950013438,75.51733404998656,0,0,-1899,-51.03466809997312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Boone,4,011,Derrick Holder,Jim Baird,NA,NA,NA,14097,22895,0,0,36992,38.108239619377166,61.891760380622834,0,0,-8798,-23.78352076124567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Carroll,4,015,Derrick Holder,Jim Baird,NA,NA,NA,2055,6705,0,0,8760,23.458904109589042,76.54109589041096,0,0,-4650,-53.082191780821915,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Cass,4,017,Derrick Holder,Jim Baird,NA,NA,NA,2505,5222,0,0,7727,32.418791251455936,67.58120874854407,0,0,-2717,-35.162417497088136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Clinton,4,023,Derrick Holder,Jim Baird,NA,NA,NA,3306,8608,0,0,11914,27.748866879301662,72.25113312069834,0,0,-5302,-44.50226624139668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Fountain,4,045,Derrick Holder,Jim Baird,NA,NA,NA,664,2268,0,0,2932,22.646657571623464,77.35334242837654,0,0,-1604,-54.70668485675307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Hendricks,4,063,Derrick Holder,Jim Baird,NA,NA,NA,30407,51855,0,0,82262,36.96360409423549,63.03639590576451,0,0,-21448,-26.072791811529015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Howard,4,067,Derrick Holder,Jim Baird,NA,NA,NA,123,441,0,0,564,21.80851063829787,78.19148936170212,0,0,-318,-56.38297872340425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Jasper,4,073,Derrick Holder,Jim Baird,NA,NA,NA,3644,10725,0,0,14369,25.360150323613333,74.63984967638666,0,0,-7081,-49.27969935277333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Montgomery,4,107,Derrick Holder,Jim Baird,NA,NA,NA,3794,11934,0,0,15728,24.12258392675483,75.87741607324517,0,0,-8140,-51.754832146490344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Morgan,4,109,Derrick Holder,Jim Baird,NA,NA,NA,7438,26534,0,0,33972,21.89450135405628,78.10549864594371,0,0,-19096,-56.21099729188743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Newton,4,111,Derrick Holder,Jim Baird,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Putnam,4,133,Derrick Holder,Jim Baird,NA,NA,NA,3801,11432,0,0,15233,24.952405960743125,75.04759403925688,0,0,-7631,-50.09518807851376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Tippecanoe,4,157,Derrick Holder,Jim Baird,NA,NA,NA,30675,31941,0,0,62616,48.98907627443465,51.01092372556535,0,0,-1266,-2.0218474511306965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Warren,4,171,Derrick Holder,Jim Baird,NA,NA,NA,844,3290,0,0,4134,20.41606192549589,79.58393807450412,0,0,-2446,-59.16787614900823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,White,4,181,Derrick Holder,Jim Baird,NA,NA,NA,2870,7388,0,0,10258,27.978163384675376,72.02183661532463,0,0,-4518,-44.043673230649254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Delaware,5,035,Deborah Pickett,Victoria Spartz,Robby Slaughter,NA,NA,18593,23967,836,0,43396,42.844962669370446,55.228592497004335,1.926444833625219,0,-5374,-12.38362982763389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Grant,5,053,Deborah Pickett,Victoria Spartz,Robby Slaughter,NA,NA,7414,16517,465,0,24396,30.390227906214133,67.7037219216265,1.9060501721593703,0,-9103,-37.31349401541236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Hamilton,5,057,Deborah Pickett,Victoria Spartz,Robby Slaughter,NA,NA,86358,92671,3323,0,182352,47.35785733087655,50.819842941124854,1.8222997279985962,0,-6313,-3.4619856102483055,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Howard,5,067,Deborah Pickett,Victoria Spartz,Robby Slaughter,NA,NA,11819,23252,698,0,35769,33.042578769325395,65.00601079146747,1.9514104392071348,0,-11433,-31.96343202214208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Madison,5,095,Deborah Pickett,Victoria Spartz,Robby Slaughter,NA,NA,18547,29030,904,0,48481,38.25622408778697,59.87912790577752,1.8646480064355109,0,-10483,-21.622903817990554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Tipton,5,159,Deborah Pickett,Victoria Spartz,Robby Slaughter,NA,NA,1753,5639,153,0,7545,23.233929754804507,74.73823724320742,2.0278330019880717,0,-3886,-51.504307488402915,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Bartholomew,6,005,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,10830,18170,0,0,29000,37.3448275862069,62.6551724137931,0,0,-7340,-25.310344827586206,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Fayette,6,041,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,2067,7049,0,0,9116,22.674418604651162,77.32558139534883,0,0,-4982,-54.65116279069767,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Hancock,6,059,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,13227,27700,0,0,40927,32.31851833752779,67.68148166247221,0,0,-14473,-35.36296332494442,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Henry,6,065,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,5304,14082,0,0,19386,27.35995047972764,72.64004952027236,0,0,-8778,-45.28009904054471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Johnson,6,081,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,23818,47809,0,0,71627,33.25282365588395,66.74717634411604,0,0,-23991,-33.49435268823209,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Marion,6,097,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,30724,44930,0,0,75654,40.61120363761334,59.38879636238666,0,0,-14206,-18.777592724773314,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Randolph,6,135,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,591,2630,0,0,3221,18.34833902514747,81.65166097485253,0,0,-2039,-63.303321949705065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Rush,6,139,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,1623,5707,0,0,7330,22.1418826739427,77.8581173260573,0,0,-4084,-55.71623465211459,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Shelby,6,145,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,4838,13731,0,0,18569,26.054176315364316,73.94582368463568,0,0,-8893,-47.89164736927137,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Union,6,161,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,714,2427,0,0,3141,22.7316141356256,77.26838586437441,0,0,-1713,-54.53677172874881,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Wayne,6,177,Cynthia Wirth,Jefferson Shreve,NA,NA,NA,9341,15350,0,0,24691,37.831598558179095,62.168401441820905,0,0,-6009,-24.33680288364181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Marion,7,097,Andre Carson,John Schmitz,NA,NA,NA,186790,79613,0,0,266403,70.11557677653781,29.8844232234622,0,0,107177,40.23115355307561,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Clay,8,021,Erik Hurt,Mark Messmer,NA,NA,NA,2271,9124,0,0,11395,19.929793769197016,80.07020623080298,0,0,-6853,-60.14041246160596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Crawford,8,025,Erik Hurt,Mark Messmer,NA,NA,NA,1248,3303,0,0,4551,27.42254449571523,72.57745550428477,0,0,-2055,-45.15491100856954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Daviess,8,027,Erik Hurt,Mark Messmer,NA,NA,NA,2034,8765,0,0,10799,18.835077321974257,81.16492267802575,0,0,-6731,-62.32984535605149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Dubois,8,037,Erik Hurt,Mark Messmer,NA,NA,NA,6271,14066,0,0,20337,30.83542312042091,69.16457687957909,0,0,-7795,-38.329153759158174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Fountain,8,045,Erik Hurt,Mark Messmer,NA,NA,NA,851,3534,0,0,4385,19.407069555302165,80.59293044469783,0,0,-2683,-61.18586088939566,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Gibson,8,051,Erik Hurt,Mark Messmer,NA,NA,NA,2015,6361,0,0,8376,24.056829035339064,75.94317096466094,0,0,-4346,-51.88634192932187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Greene,8,055,Erik Hurt,Mark Messmer,NA,NA,NA,3179,10723,0,0,13902,22.867213350597037,77.13278664940296,0,0,-7544,-54.26557329880592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Knox,8,083,Erik Hurt,Mark Messmer,NA,NA,NA,3588,10666,0,0,14254,25.171881577101164,74.82811842289884,0,0,-7078,-49.65623684579768,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Martin,8,101,Erik Hurt,Mark Messmer,NA,NA,NA,925,3793,0,0,4718,19.60576515472658,80.39423484527342,0,0,-2868,-60.78846969054683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Orange,8,117,Erik Hurt,Mark Messmer,NA,NA,NA,2080,5987,0,0,8067,25.784058509978927,74.21594149002108,0,0,-3907,-48.431882980042154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Owen,8,119,Erik Hurt,Mark Messmer,NA,NA,NA,1533,5352,0,0,6885,22.265795206971678,77.73420479302833,0,0,-3819,-55.46840958605665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Parke,8,121,Erik Hurt,Mark Messmer,NA,NA,NA,1324,5207,0,0,6531,20.272546317562394,79.7274536824376,0,0,-3883,-59.454907364875204,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Perry,8,123,Erik Hurt,Mark Messmer,NA,NA,NA,2069,3697,0,0,5766,35.88276101283385,64.11723898716615,0,0,-1628,-28.234477974332293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Pike,8,125,Erik Hurt,Mark Messmer,NA,NA,NA,1371,4334,0,0,5705,24.031551270815076,75.96844872918493,0,0,-2963,-51.936897458369856,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Posey,8,129,Erik Hurt,Mark Messmer,NA,NA,NA,3672,8460,0,0,12132,30.26706231454006,69.73293768545994,0,0,-4788,-39.46587537091989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Spencer,8,147,Erik Hurt,Mark Messmer,NA,NA,NA,2074,5088,0,0,7162,28.958391510751188,71.04160848924882,0,0,-3014,-42.08321697849763,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Sullivan,8,153,Erik Hurt,Mark Messmer,NA,NA,NA,2012,6254,0,0,8266,24.34067263488991,75.65932736511009,0,0,-4242,-51.318654730220175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Vanderburgh,8,163,Erik Hurt,Mark Messmer,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Vermillion,8,165,Erik Hurt,Mark Messmer,NA,NA,NA,1953,4828,0,0,6781,28.801061790296416,71.19893820970358,0,0,-2875,-42.39787641940717,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Vigo,8,167,Erik Hurt,Mark Messmer,NA,NA,NA,16410,22342,0,0,38752,42.346201486374895,57.653798513625105,0,0,-5932,-15.30759702725021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Warrick,8,173,Erik Hurt,Mark Messmer,NA,NA,NA,8137,14898,0,0,23035,35.32450618623833,64.67549381376166,0,0,-6761,-29.35098762752333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Bartholomew,9,005,Timothy Peck,Erin Houchin,NA,NA,NA,877,3030,0,0,3907,22.446890197082162,77.55310980291785,0,0,-2153,-55.10621960583568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Brown,9,013,Timothy Peck,Erin Houchin,NA,NA,NA,2998,5580,0,0,8578,34.94987176498018,65.05012823501981,0,0,-2582,-30.100256470039632,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Clark,9,019,Timothy Peck,Erin Houchin,NA,NA,NA,20272,31739,0,0,52011,38.97637038318817,61.02362961681183,0,0,-11467,-22.047259233623663,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Dearborn,9,029,Timothy Peck,Erin Houchin,NA,NA,NA,4610,18518,0,0,23128,19.932549290902802,80.0674507090972,0,0,-13908,-60.1349014181944,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Decatur,9,031,Timothy Peck,Erin Houchin,NA,NA,NA,1109,4969,0,0,6078,18.24613359657782,81.75386640342218,0,0,-3860,-63.50773280684436,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
House,IN,Floyd,9,043,Timothy Peck,Erin Houchin,NA,NA,NA,16242,21185,0,0,37427,43.396478478104044,56.603521521895956,0,0,-4943,-13.207043043791913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
