"","...1","state","office_type","question","answer","demographic_pct","answer_pct","lastName","year"
"2021",2021,"PA","President","Income","$100,000-$199,999",23,51,"Biden",2020
"2022",2022,"PA","President","Income","$100,000-$199,999",23,48,"Trump",2020
"2023",2023,"PA","President","Income","$200,000 or more",7,-1,"Biden",2020
"2024",2024,"PA","President","Income","$200,000 or more",7,-1,"Trump",2020
"2025",2025,"SC","President","Region","Upcountry",25,32,"Biden",2020
"2026",2026,"SC","President","Region","Upcountry",25,66,"Trump",2020
"2027",2027,"SC","President","Region","Piedmont",14,41,"Biden",2020
"2028",2028,"SC","President","Region","Piedmont",14,57,"Trump",2020
"2029",2029,"SC","President","Region","Central",24,52,"Biden",2020
"2030",2030,"SC","President","Region","Central",24,46,"Trump",2020
"2031",2031,"SC","President","Region","Pee Dee/Waccamaw",15,43,"Biden",2020
"2032",2032,"SC","President","Region","Pee Dee/Waccamaw",15,57,"Trump",2020
"2033",2033,"SC","President","Region","Low Country",21,49,"Biden",2020
"2034",2034,"SC","President","Region","Low Country",21,50,"Trump",2020
"2035",2035,"SC","President","Age","18-24",9,53,"Biden",2020
"2036",2036,"SC","President","Age","18-24",9,42,"Trump",2020
"2037",2037,"SC","President","Age","25-29",6,30,"Biden",2020
"2038",2038,"SC","President","Age","25-29",6,68,"Trump",2020
"2039",2039,"SC","President","Age","30-39",12,50,"Biden",2020
"2040",2040,"SC","President","Age","30-39",12,47,"Trump",2020
"2041",2041,"SC","President","Age","40-49",18,53,"Biden",2020
"2042",2042,"SC","President","Age","40-49",18,46,"Trump",2020
"2043",2043,"SC","President","Age","50-64",28,38,"Biden",2020
"2044",2044,"SC","President","Age","50-64",28,61,"Trump",2020
"2045",2045,"SC","President","Age","65 or older",27,40,"Biden",2020
"2046",2046,"SC","President","Age","65 or older",27,60,"Trump",2020
"2047",2047,"SC","President","Race","White",66,26,"Biden",2020
"2048",2048,"SC","President","Race","White",66,73,"Trump",2020
"2049",2049,"SC","President","Race","Black",26,90,"Biden",2020
"2050",2050,"SC","President","Race","Black",26,7,"Trump",2020
"2051",2051,"SC","President","Race","Latino",5,-1,"Biden",2020
"2052",2052,"SC","President","Race","Latino",5,-1,"Trump",2020
"2053",2053,"SC","President","Race","Asian",0,-1,"Biden",2020
"2054",2054,"SC","President","Race","Asian",0,-1,"Trump",2020
"2055",2055,"SC","President","Race","Other racial/ethnic groups",3,-1,"Biden",2020
"2056",2056,"SC","President","Race","Other racial/ethnic groups",3,-1,"Trump",2020
"2057",2057,"SC","President","Gender","Male",45,41,"Biden",2020
"2058",2058,"SC","President","Gender","Male",45,57,"Trump",2020
"2059",2059,"SC","President","Gender","Female",55,45,"Biden",2020
"2060",2060,"SC","President","Gender","Female",55,53,"Trump",2020
"2061",2061,"SC","President","Area type","Urban",14,55,"Biden",2020
"2062",2062,"SC","President","Area type","Urban",14,43,"Trump",2020
"2063",2063,"SC","President","Area type","Suburban",49,40,"Biden",2020
"2064",2064,"SC","President","Area type","Suburban",49,58,"Trump",2020
"2065",2065,"SC","President","Area type","Rural",37,43,"Biden",2020
"2066",2066,"SC","President","Area type","Rural",37,56,"Trump",2020
"2067",2067,"SC","President","Education","Never attended college",22,46,"Biden",2020
"2068",2068,"SC","President","Education","Never attended college",22,53,"Trump",2020
"2069",2069,"SC","President","Education","Some college",25,46,"Biden",2020
"2070",2070,"SC","President","Education","Some college",25,53,"Trump",2020
"2071",2071,"SC","President","Education","Associate's degree",17,36,"Biden",2020
"2072",2072,"SC","President","Education","Associate's degree",17,63,"Trump",2020
"2073",2073,"SC","President","Education","Bachelor's degree",23,43,"Biden",2020
"2074",2074,"SC","President","Education","Bachelor's degree",23,55,"Trump",2020
"2075",2075,"SC","President","Education","Advanced degree",14,43,"Biden",2020
"2076",2076,"SC","President","Education","Advanced degree",14,56,"Trump",2020
"2077",2077,"SC","President","Income","Less than $30,000",23,62,"Biden",2020
"2078",2078,"SC","President","Income","Less than $30,000",23,38,"Trump",2020
"2079",2079,"SC","President","Income","$30,000-$49,999",18,42,"Biden",2020
"2080",2080,"SC","President","Income","$30,000-$49,999",18,56,"Trump",2020
"2081",2081,"SC","President","Income","$50,000-$99,999",31,47,"Biden",2020
"2082",2082,"SC","President","Income","$50,000-$99,999",31,51,"Trump",2020
"2083",2083,"SC","President","Income","$100,000-$199,999",22,35,"Biden",2020
"2084",2084,"SC","President","Income","$100,000-$199,999",22,64,"Trump",2020
"2085",2085,"SC","President","Income","$200,000 or more",5,-1,"Biden",2020
"2086",2086,"SC","President","Income","$200,000 or more",5,-1,"Trump",2020
"2087",2087,"SC","Senate","Region","Upcountry",25,33,"Harrison",2020
"2088",2088,"SC","Senate","Region","Upcountry",25,66,"Graham",2020
"2089",2089,"SC","Senate","Region","Piedmont",14,43,"Harrison",2020
"2090",2090,"SC","Senate","Region","Piedmont",14,55,"Graham",2020
"2091",2091,"SC","Senate","Region","Central",25,53,"Harrison",2020
"2092",2092,"SC","Senate","Region","Central",25,46,"Graham",2020
"2093",2093,"SC","Senate","Region","Pee Dee/Waccamaw",15,43,"Harrison",2020
"2094",2094,"SC","Senate","Region","Pee Dee/Waccamaw",15,56,"Graham",2020
"2095",2095,"SC","Senate","Region","Low Country",22,49,"Harrison",2020
"2096",2096,"SC","Senate","Region","Low Country",22,50,"Graham",2020
"2097",2097,"SC","Senate","Age","18-24",9,47,"Harrison",2020
"2098",2098,"SC","Senate","Age","18-24",9,50,"Graham",2020
"2099",2099,"SC","Senate","Age","25-29",6,34,"Harrison",2020
"2100",2100,"SC","Senate","Age","25-29",6,63,"Graham",2020
"2101",2101,"SC","Senate","Age","30-39",12,53,"Harrison",2020
"2102",2102,"SC","Senate","Age","30-39",12,46,"Graham",2020
"2103",2103,"SC","Senate","Age","40-49",18,55,"Harrison",2020
"2104",2104,"SC","Senate","Age","40-49",18,44,"Graham",2020
"2105",2105,"SC","Senate","Age","50-64",28,38,"Harrison",2020
"2106",2106,"SC","Senate","Age","50-64",28,61,"Graham",2020
"2107",2107,"SC","Senate","Age","65 or older",28,41,"Harrison",2020
"2108",2108,"SC","Senate","Age","65 or older",28,58,"Graham",2020
"2109",2109,"SC","Senate","Race","White",66,27,"Harrison",2020
"2110",2110,"SC","Senate","Race","White",66,72,"Graham",2020
"2111",2111,"SC","Senate","Race","Black",26,93,"Harrison",2020
"2112",2112,"SC","Senate","Race","Black",26,6,"Graham",2020
"2113",2113,"SC","Senate","Race","Latino",5,-1,"Harrison",2020
"2114",2114,"SC","Senate","Race","Latino",5,-1,"Graham",2020
"2115",2115,"SC","Senate","Race","Asian",0,-1,"Harrison",2020
"2116",2116,"SC","Senate","Race","Asian",0,-1,"Graham",2020
"2117",2117,"SC","Senate","Race","Other racial/ethnic groups",3,-1,"Harrison",2020
"2118",2118,"SC","Senate","Race","Other racial/ethnic groups",3,-1,"Graham",2020
"2119",2119,"SC","Senate","Gender","Male",45,43,"Harrison",2020
"2120",2120,"SC","Senate","Gender","Male",45,56,"Graham",2020
"2121",2121,"SC","Senate","Gender","Female",55,46,"Harrison",2020
"2122",2122,"SC","Senate","Gender","Female",55,53,"Graham",2020
"2123",2123,"SC","Senate","Area type","Urban",14,54,"Harrison",2020
"2124",2124,"SC","Senate","Area type","Urban",14,44,"Graham",2020
"2125",2125,"SC","Senate","Area type","Suburban",49,42,"Harrison",2020
"2126",2126,"SC","Senate","Area type","Suburban",49,57,"Graham",2020
"2127",2127,"SC","Senate","Area type","Rural",37,43,"Harrison",2020
"2128",2128,"SC","Senate","Area type","Rural",37,55,"Graham",2020
"2129",2129,"SC","Senate","Education","Never attended college",22,47,"Harrison",2020
"2130",2130,"SC","Senate","Education","Never attended college",22,52,"Graham",2020
"2131",2131,"SC","Senate","Education","Some college",25,46,"Harrison",2020
"2132",2132,"SC","Senate","Education","Some college",25,52,"Graham",2020
"2133",2133,"SC","Senate","Education","Associate's degree",17,37,"Harrison",2020
"2134",2134,"SC","Senate","Education","Associate's degree",17,62,"Graham",2020
"2135",2135,"SC","Senate","Education","Bachelor's degree",22,43,"Harrison",2020
"2136",2136,"SC","Senate","Education","Bachelor's degree",22,55,"Graham",2020
"2137",2137,"SC","Senate","Education","Advanced degree",14,46,"Harrison",2020
"2138",2138,"SC","Senate","Education","Advanced degree",14,53,"Graham",2020
"2139",2139,"SC","Senate","Income","Less than $30,000",23,67,"Harrison",2020
"2140",2140,"SC","Senate","Income","Less than $30,000",23,31,"Graham",2020
"2141",2141,"SC","Senate","Income","$30,000-$49,999",18,43,"Harrison",2020
"2142",2142,"SC","Senate","Income","$30,000-$49,999",18,54,"Graham",2020
"2143",2143,"SC","Senate","Income","$50,000-$99,999",32,46,"Harrison",2020
"2144",2144,"SC","Senate","Income","$50,000-$99,999",32,52,"Graham",2020
"2145",2145,"SC","Senate","Income","$100,000-$199,999",22,35,"Harrison",2020
"2146",2146,"SC","Senate","Income","$100,000-$199,999",22,63,"Graham",2020
"2147",2147,"SC","Senate","Income","$200,000 or more",5,-1,"Harrison",2020
"2148",2148,"SC","Senate","Income","$200,000 or more",5,-1,"Graham",2020
"2149",2149,"TX","President","Region","East",14,26,"Biden",2020
"2150",2150,"TX","President","Region","East",14,72,"Trump",2020
"2151",2151,"TX","President","Region","Dallas/Ft. Worth",24,54,"Biden",2020
"2152",2152,"TX","President","Region","Dallas/Ft. Worth",24,45,"Trump",2020
"2153",2153,"TX","President","Region","Houston Area",21,53,"Biden",2020
"2154",2154,"TX","President","Region","Houston Area",21,46,"Trump",2020
"2155",2155,"TX","President","Region","South Central",15,51,"Biden",2020
"2156",2156,"TX","President","Region","South Central",15,48,"Trump",2020
"2157",2157,"TX","President","Region","West",11,22,"Biden",2020
"2158",2158,"TX","President","Region","West",11,76,"Trump",2020
"2159",2159,"TX","President","Region","Southwest",16,57,"Biden",2020
"2160",2160,"TX","President","Region","Southwest",16,42,"Trump",2020
"2161",2161,"TX","President","Age","18-24",8,58,"Biden",2020
"2162",2162,"TX","President","Age","18-24",8,38,"Trump",2020
"2163",2163,"TX","President","Age","25-29",6,55,"Biden",2020
"2164",2164,"TX","President","Age","25-29",6,42,"Trump",2020
"2165",2165,"TX","President","Age","30-39",14,50,"Biden",2020
"2166",2166,"TX","President","Age","30-39",14,47,"Trump",2020
"2167",2167,"TX","President","Age","40-49",15,47,"Biden",2020
"2168",2168,"TX","President","Age","40-49",15,51,"Trump",2020
"2169",2169,"TX","President","Age","50-64",30,43,"Biden",2020
"2170",2170,"TX","President","Age","50-64",30,56,"Trump",2020
"2171",2171,"TX","President","Age","65 or older",26,41,"Biden",2020
"2172",2172,"TX","President","Age","65 or older",26,58,"Trump",2020
"2173",2173,"TX","President","Race","White",60,33,"Biden",2020
"2174",2174,"TX","President","Race","White",60,66,"Trump",2020
"2175",2175,"TX","President","Race","Black",12,90,"Biden",2020
"2176",2176,"TX","President","Race","Black",12,9,"Trump",2020
"2177",2177,"TX","President","Race","Latino",23,58,"Biden",2020
"2178",2178,"TX","President","Race","Latino",23,41,"Trump",2020
"2179",2179,"TX","President","Race","Asian",3,63,"Biden",2020
"2180",2180,"TX","President","Race","Asian",3,30,"Trump",2020
"2181",2181,"TX","President","Race","Other racial/ethnic groups",2,42,"Biden",2020
"2182",2182,"TX","President","Race","Other racial/ethnic groups",2,56,"Trump",2020
"2183",2183,"TX","President","Gender","Male",45,40,"Biden",2020
"2184",2184,"TX","President","Gender","Male",45,57,"Trump",2020
"2185",2185,"TX","President","Gender","Female",55,51,"Biden",2020
"2186",2186,"TX","President","Gender","Female",55,48,"Trump",2020
"2187",2187,"TX","President","Area type","Urban",42,56,"Biden",2020
"2188",2188,"TX","President","Area type","Urban",42,42,"Trump",2020
"2189",2189,"TX","President","Area type","Suburban",51,41,"Biden",2020
"2190",2190,"TX","President","Area type","Suburban",51,57,"Trump",2020
"2191",2191,"TX","President","Area type","Rural",7,25,"Biden",2020
"2192",2192,"TX","President","Area type","Rural",7,74,"Trump",2020
"2193",2193,"TX","President","Education","Never attended college",17,40,"Biden",2020
"2194",2194,"TX","President","Education","Never attended college",17,59,"Trump",2020
"2195",2195,"TX","President","Education","Some college",28,42,"Biden",2020
"2196",2196,"TX","President","Education","Some college",28,57,"Trump",2020
"2197",2197,"TX","President","Education","Associate's degree",16,51,"Biden",2020
"2198",2198,"TX","President","Education","Associate's degree",16,47,"Trump",2020
"2199",2199,"TX","President","Education","Bachelor's degree",24,48,"Biden",2020
"2200",2200,"TX","President","Education","Bachelor's degree",24,50,"Trump",2020
"2201",2201,"TX","President","Education","Advanced degree",15,54,"Biden",2020
"2202",2202,"TX","President","Education","Advanced degree",15,44,"Trump",2020
"2203",2203,"TX","President","Income","Less than $30,000",12,52,"Biden",2020
"2204",2204,"TX","President","Income","Less than $30,000",12,47,"Trump",2020
"2205",2205,"TX","President","Income","$30,000-$49,999",16,63,"Biden",2020
"2206",2206,"TX","President","Income","$30,000-$49,999",16,35,"Trump",2020
"2207",2207,"TX","President","Income","$50,000-$99,999",35,44,"Biden",2020
"2208",2208,"TX","President","Income","$50,000-$99,999",35,55,"Trump",2020
"2209",2209,"TX","President","Income","$100,000-$199,999",26,43,"Biden",2020
"2210",2210,"TX","President","Income","$100,000-$199,999",26,56,"Trump",2020
"2211",2211,"TX","President","Income","$200,000 or more",10,54,"Biden",2020
"2212",2212,"TX","President","Income","$200,000 or more",10,42,"Trump",2020
"2213",2213,"TX","Senate","Region","East",14,24,"Hegar",2020
"2214",2214,"TX","Senate","Region","East",14,75,"Cornyn",2020
"2215",2215,"TX","Senate","Region","Dallas/Ft. Worth",23,50,"Hegar",2020
"2216",2216,"TX","Senate","Region","Dallas/Ft. Worth",23,48,"Cornyn",2020
"2217",2217,"TX","Senate","Region","Houston Area",21,49,"Hegar",2020
"2218",2218,"TX","Senate","Region","Houston Area",21,49,"Cornyn",2020
"2219",2219,"TX","Senate","Region","South Central",15,50,"Hegar",2020
"2220",2220,"TX","Senate","Region","South Central",15,49,"Cornyn",2020
"2221",2221,"TX","Senate","Region","West",11,22,"Hegar",2020
"2222",2222,"TX","Senate","Region","West",11,76,"Cornyn",2020
"2223",2223,"TX","Senate","Region","Southwest",16,56,"Hegar",2020
"2224",2224,"TX","Senate","Region","Southwest",16,42,"Cornyn",2020
"2225",2225,"TX","Senate","Age","18-24",8,58,"Hegar",2020
"2226",2226,"TX","Senate","Age","18-24",8,40,"Cornyn",2020
"2227",2227,"TX","Senate","Age","25-29",6,53,"Hegar",2020
"2228",2228,"TX","Senate","Age","25-29",6,44,"Cornyn",2020
"2229",2229,"TX","Senate","Age","30-39",14,50,"Hegar",2020
"2230",2230,"TX","Senate","Age","30-39",14,47,"Cornyn",2020
"2231",2231,"TX","Senate","Age","40-49",15,45,"Hegar",2020
"2232",2232,"TX","Senate","Age","40-49",15,54,"Cornyn",2020
"2233",2233,"TX","Senate","Age","50-64",30,42,"Hegar",2020
"2234",2234,"TX","Senate","Age","50-64",30,57,"Cornyn",2020
"2235",2235,"TX","Senate","Age","65 or older",26,37,"Hegar",2020
"2236",2236,"TX","Senate","Age","65 or older",26,62,"Cornyn",2020
"2237",2237,"TX","Senate","Race","White",60,30,"Hegar",2020
"2238",2238,"TX","Senate","Race","White",60,68,"Cornyn",2020
"2239",2239,"TX","Senate","Race","Black",12,87,"Hegar",2020
"2240",2240,"TX","Senate","Race","Black",12,11,"Cornyn",2020
"2241",2241,"TX","Senate","Race","Latino",23,56,"Hegar",2020
"2242",2242,"TX","Senate","Race","Latino",23,42,"Cornyn",2020
"2243",2243,"TX","Senate","Race","Asian",3,60,"Hegar",2020
"2244",2244,"TX","Senate","Race","Asian",3,39,"Cornyn",2020
"2245",2245,"TX","Senate","Race","Other racial/ethnic groups",3,39,"Hegar",2020
"2246",2246,"TX","Senate","Race","Other racial/ethnic groups",3,57,"Cornyn",2020
"2247",2247,"TX","Senate","Gender","Male",45,39,"Hegar",2020
"2248",2248,"TX","Senate","Gender","Male",45,59,"Cornyn",2020
"2249",2249,"TX","Senate","Gender","Female",55,49,"Hegar",2020
"2250",2250,"TX","Senate","Gender","Female",55,50,"Cornyn",2020
"2251",2251,"TX","Senate","Area type","Urban",42,54,"Hegar",2020
"2252",2252,"TX","Senate","Area type","Urban",42,44,"Cornyn",2020
"2253",2253,"TX","Senate","Area type","Suburban",51,39,"Hegar",2020
"2254",2254,"TX","Senate","Area type","Suburban",51,59,"Cornyn",2020
"2255",2255,"TX","Senate","Area type","Rural",7,25,"Hegar",2020
"2256",2256,"TX","Senate","Area type","Rural",7,74,"Cornyn",2020
"2257",2257,"TX","Senate","Education","Never attended college",17,38,"Hegar",2020
"2258",2258,"TX","Senate","Education","Never attended college",17,60,"Cornyn",2020
"2259",2259,"TX","Senate","Education","Some college",27,39,"Hegar",2020
"2260",2260,"TX","Senate","Education","Some college",27,59,"Cornyn",2020
"2261",2261,"TX","Senate","Education","Associate's degree",16,49,"Hegar",2020
"2262",2262,"TX","Senate","Education","Associate's degree",16,49,"Cornyn",2020
"2263",2263,"TX","Senate","Education","Bachelor's degree",24,46,"Hegar",2020
"2264",2264,"TX","Senate","Education","Bachelor's degree",24,53,"Cornyn",2020
"2265",2265,"TX","Senate","Education","Advanced degree",15,51,"Hegar",2020
"2266",2266,"TX","Senate","Education","Advanced degree",15,47,"Cornyn",2020
"2267",2267,"TX","Senate","Income","Less than $30,000",11,52,"Hegar",2020
"2268",2268,"TX","Senate","Income","Less than $30,000",11,46,"Cornyn",2020
"2269",2269,"TX","Senate","Income","$30,000-$49,999",17,54,"Hegar",2020
"2270",2270,"TX","Senate","Income","$30,000-$49,999",17,43,"Cornyn",2020
"2271",2271,"TX","Senate","Income","$50,000-$99,999",36,43,"Hegar",2020
"2272",2272,"TX","Senate","Income","$50,000-$99,999",36,56,"Cornyn",2020
"2273",2273,"TX","Senate","Income","$100,000-$199,999",27,42,"Hegar",2020
"2274",2274,"TX","Senate","Income","$100,000-$199,999",27,57,"Cornyn",2020
"2275",2275,"TX","Senate","Income","$200,000 or more",10,55,"Hegar",2020
"2276",2276,"TX","Senate","Income","$200,000 or more",10,45,"Cornyn",2020
"2277",2277,"VA","President","Region","DC Suburbs",30,68,"Biden",2020
"2278",2278,"VA","President","Region","DC Suburbs",30,30,"Trump",2020
"2279",2279,"VA","President","Region","Central Virginia",16,44,"Biden",2020
"2280",2280,"VA","President","Region","Central Virginia",16,53,"Trump",2020
"2281",2281,"VA","President","Region","Hampton Roads",16,62,"Biden",2020
"2282",2282,"VA","President","Region","Hampton Roads",16,36,"Trump",2020
"2283",2283,"VA","President","Region","Richmond/Southside",18,56,"Biden",2020
"2284",2284,"VA","President","Region","Richmond/Southside",18,42,"Trump",2020
"2285",2285,"VA","President","Region","Mountain",20,35,"Biden",2020
"2286",2286,"VA","President","Region","Mountain",20,63,"Trump",2020
"2287",2287,"VA","President","Age","18-24",12,62,"Biden",2020
"2288",2288,"VA","President","Age","18-24",12,33,"Trump",2020
"2289",2289,"VA","President","Age","25-29",8,63,"Biden",2020
"2290",2290,"VA","President","Age","25-29",8,34,"Trump",2020
"2291",2291,"VA","President","Age","30-39",17,60,"Biden",2020
"2292",2292,"VA","President","Age","30-39",17,38,"Trump",2020
"2293",2293,"VA","President","Age","40-49",16,63,"Biden",2020
"2294",2294,"VA","President","Age","40-49",16,36,"Trump",2020
"2295",2295,"VA","President","Age","50-64",29,48,"Biden",2020
"2296",2296,"VA","President","Age","50-64",29,51,"Trump",2020
"2297",2297,"VA","President","Age","65 or older",18,45,"Biden",2020
"2298",2298,"VA","President","Age","65 or older",18,54,"Trump",2020
"2299",2299,"VA","President","Race","White",67,45,"Biden",2020
"2300",2300,"VA","President","Race","White",67,53,"Trump",2020
"2301",2301,"VA","President","Race","Black",18,89,"Biden",2020
"2302",2302,"VA","President","Race","Black",18,10,"Trump",2020
"2303",2303,"VA","President","Race","Latino",7,61,"Biden",2020
"2304",2304,"VA","President","Race","Latino",7,36,"Trump",2020
"2305",2305,"VA","President","Race","Asian",4,60,"Biden",2020
"2306",2306,"VA","President","Race","Asian",4,38,"Trump",2020
"2307",2307,"VA","President","Race","Other racial/ethnic groups",3,50,"Biden",2020
"2308",2308,"VA","President","Race","Other racial/ethnic groups",3,43,"Trump",2020
"2309",2309,"VA","President","Gender","Male",49,49,"Biden",2020
"2310",2310,"VA","President","Gender","Male",49,48,"Trump",2020
"2311",2311,"VA","President","Gender","Female",51,61,"Biden",2020
"2312",2312,"VA","President","Gender","Female",51,38,"Trump",2020
"2313",2313,"VA","President","Area type","Urban",24,64,"Biden",2020
"2314",2314,"VA","President","Area type","Urban",24,34,"Trump",2020
"2315",2315,"VA","President","Area type","Suburban",60,53,"Biden",2020
"2316",2316,"VA","President","Area type","Suburban",60,45,"Trump",2020
"2317",2317,"VA","President","Area type","Rural",16,46,"Biden",2020
"2318",2318,"VA","President","Area type","Rural",16,52,"Trump",2020
"2319",2319,"VA","President","Education","Never attended college",18,45,"Biden",2020
"2320",2320,"VA","President","Education","Never attended college",18,54,"Trump",2020
"2321",2321,"VA","President","Education","Some college",25,55,"Biden",2020
"2322",2322,"VA","President","Education","Some college",25,43,"Trump",2020
"2323",2323,"VA","President","Education","Associate's degree",14,58,"Biden",2020
"2324",2324,"VA","President","Education","Associate's degree",14,41,"Trump",2020
"2325",2325,"VA","President","Education","Bachelor's degree",26,55,"Biden",2020
"2326",2326,"VA","President","Education","Bachelor's degree",26,42,"Trump",2020
"2327",2327,"VA","President","Education","Advanced degree",17,61,"Biden",2020
"2328",2328,"VA","President","Education","Advanced degree",17,36,"Trump",2020
"2329",2329,"VA","President","Income","Less than $30,000",14,62,"Biden",2020
"2330",2330,"VA","President","Income","Less than $30,000",14,38,"Trump",2020
"2331",2331,"VA","President","Income","$30,000-$49,999",19,58,"Biden",2020
"2332",2332,"VA","President","Income","$30,000-$49,999",19,40,"Trump",2020
"2333",2333,"VA","President","Income","$50,000-$99,999",27,52,"Biden",2020
"2334",2334,"VA","President","Income","$50,000-$99,999",27,47,"Trump",2020
"2335",2335,"VA","President","Income","$100,000-$199,999",28,46,"Biden",2020
"2336",2336,"VA","President","Income","$100,000-$199,999",28,53,"Trump",2020
"2337",2337,"VA","President","Income","$200,000 or more",13,45,"Biden",2020
"2338",2338,"VA","President","Income","$200,000 or more",13,53,"Trump",2020
"2339",2339,"VA","Senate","Region","DC Suburbs",30,69,"Warner",2020
"2340",2340,"VA","Senate","Region","DC Suburbs",30,31,"Gade",2020
"2341",2341,"VA","Senate","Region","Central Virginia",16,49,"Warner",2020
"2342",2342,"VA","Senate","Region","Central Virginia",16,51,"Gade",2020
"2343",2343,"VA","Senate","Region","Hampton Roads",16,62,"Warner",2020
"2344",2344,"VA","Senate","Region","Hampton Roads",16,38,"Gade",2020
"2345",2345,"VA","Senate","Region","Richmond/Southside",18,59,"Warner",2020
"2346",2346,"VA","Senate","Region","Richmond/Southside",18,41,"Gade",2020
"2347",2347,"VA","Senate","Region","Mountain",20,38,"Warner",2020
"2348",2348,"VA","Senate","Region","Mountain",20,62,"Gade",2020
"2349",2349,"VA","Senate","Age","18-24",12,66,"Warner",2020
"2350",2350,"VA","Senate","Age","18-24",12,34,"Gade",2020
"2351",2351,"VA","Senate","Age","25-29",8,64,"Warner",2020
"2352",2352,"VA","Senate","Age","25-29",8,36,"Gade",2020
"2353",2353,"VA","Senate","Age","30-39",17,60,"Warner",2020
"2354",2354,"VA","Senate","Age","30-39",17,40,"Gade",2020
"2355",2355,"VA","Senate","Age","40-49",16,64,"Warner",2020
"2356",2356,"VA","Senate","Age","40-49",16,36,"Gade",2020
"2357",2357,"VA","Senate","Age","50-64",29,51,"Warner",2020
"2358",2358,"VA","Senate","Age","50-64",29,49,"Gade",2020
"2359",2359,"VA","Senate","Age","65 or older",18,48,"Warner",2020
"2360",2360,"VA","Senate","Age","65 or older",18,52,"Gade",2020
"2361",2361,"VA","Senate","Race","White",67,45,"Warner",2020
"2362",2362,"VA","Senate","Race","White",67,55,"Gade",2020
"2363",2363,"VA","Senate","Race","Black",18,93,"Warner",2020
"2364",2364,"VA","Senate","Race","Black",18,7,"Gade",2020
"2365",2365,"VA","Senate","Race","Latino",7,59,"Warner",2020
"2366",2366,"VA","Senate","Race","Latino",7,41,"Gade",2020
"2367",2367,"VA","Senate","Race","Asian",4,71,"Warner",2020
"2368",2368,"VA","Senate","Race","Asian",4,29,"Gade",2020
"2369",2369,"VA","Senate","Race","Other racial/ethnic groups",3,67,"Warner",2020
"2370",2370,"VA","Senate","Race","Other racial/ethnic groups",3,32,"Gade",2020
"2371",2371,"VA","Senate","Gender","Male",49,52,"Warner",2020
"2372",2372,"VA","Senate","Gender","Male",49,48,"Gade",2020
"2373",2373,"VA","Senate","Gender","Female",51,61,"Warner",2020
"2374",2374,"VA","Senate","Gender","Female",51,39,"Gade",2020
"2375",2375,"VA","Senate","Area type","Urban",24,67,"Warner",2020
"2376",2376,"VA","Senate","Area type","Urban",24,33,"Gade",2020
"2377",2377,"VA","Senate","Area type","Suburban",60,55,"Warner",2020
"2378",2378,"VA","Senate","Area type","Suburban",60,45,"Gade",2020
"2379",2379,"VA","Senate","Area type","Rural",16,48,"Warner",2020
"2380",2380,"VA","Senate","Area type","Rural",16,52,"Gade",2020
"2381",2381,"VA","Senate","Education","Never attended college",18,48,"Warner",2020
"2382",2382,"VA","Senate","Education","Never attended college",18,52,"Gade",2020
"2383",2383,"VA","Senate","Education","Some college",25,60,"Warner",2020
"2384",2384,"VA","Senate","Education","Some college",25,39,"Gade",2020
"2385",2385,"VA","Senate","Education","Associate's degree",14,61,"Warner",2020
"2386",2386,"VA","Senate","Education","Associate's degree",14,39,"Gade",2020
"2387",2387,"VA","Senate","Education","Bachelor's degree",26,55,"Warner",2020
"2388",2388,"VA","Senate","Education","Bachelor's degree",26,45,"Gade",2020
"2389",2389,"VA","Senate","Education","Advanced degree",17,59,"Warner",2020
"2390",2390,"VA","Senate","Education","Advanced degree",17,41,"Gade",2020
"2391",2391,"VA","Senate","Income","Less than $30,000",14,64,"Warner",2020
"2392",2392,"VA","Senate","Income","Less than $30,000",14,35,"Gade",2020
"2393",2393,"VA","Senate","Income","$30,000-$49,999",19,61,"Warner",2020
"2394",2394,"VA","Senate","Income","$30,000-$49,999",19,39,"Gade",2020
"2395",2395,"VA","Senate","Income","$50,000-$99,999",26,54,"Warner",2020
"2396",2396,"VA","Senate","Income","$50,000-$99,999",26,46,"Gade",2020
"2397",2397,"VA","Senate","Income","$100,000-$199,999",28,45,"Warner",2020
"2398",2398,"VA","Senate","Income","$100,000-$199,999",28,55,"Gade",2020
"2399",2399,"VA","Senate","Income","$200,000 or more",13,52,"Warner",2020
"2400",2400,"VA","Senate","Income","$200,000 or more",13,48,"Gade",2020
"2401",2401,"WA","President","Region","Upper Puget Sound",18,59,"Biden",2020
"2402",2402,"WA","President","Region","Upper Puget Sound",18,39,"Trump",2020
"2403",2403,"WA","President","Region","King County",30,75,"Biden",2020
"2404",2404,"WA","President","Region","King County",30,23,"Trump",2020
"2405",2405,"WA","President","Region","Lower Puget Sound",15,55,"Biden",2020
"2406",2406,"WA","President","Region","Lower Puget Sound",15,42,"Trump",2020
"2407",2407,"WA","President","Region","Olympic Peninsula/SW",17,50,"Biden",2020
"2408",2408,"WA","President","Region","Olympic Peninsula/SW",17,47,"Trump",2020
"2409",2409,"WA","President","Region","East Washington",20,42,"Biden",2020
"2410",2410,"WA","President","Region","East Washington",20,55,"Trump",2020
"2411",2411,"WA","President","Age","18-24",8,-1,"Biden",2020
"2412",2412,"WA","President","Age","18-24",8,-1,"Trump",2020
"2413",2413,"WA","President","Age","25-29",8,-1,"Biden",2020
"2414",2414,"WA","President","Age","25-29",8,-1,"Trump",2020
