state,fips,county,margin_votes_1,margin_pct_1,absentee_pct_1,absentee_margin_pct_1
TN,013,Campbell,-9890,-66.22915690082368,0,NA
TN,015,Cannon,-3929,-59.920695439987796,40.41482385237151,-58.56603773584906
TN,017,Carroll,-6646,-55.825283494330115,66.40067198656027,-51.258697027197975
TN,019,Carter,-15055,-61.46905111873265,51.62502041482933,-50.84625118633344
TN,021,Cheatham,-8924,-44.047384007897335,81.59921026653504,-40.497217517541735
TN,023,Chester,-4540,-59.86286919831224,0,NA
TN,025,Claiborne,-8402,-64.90536886828892,0,NA
TN,027,Clay,-1998,-56.988020536223615,0,NA
TN,029,Cocke,-9629,-64.80247661350023,0,NA
TN,031,Coffee,-12178,-50.15237624577877,70.69845976443456,-44.82437234228462
TN,033,Crockett,-3291,-53.827281648675175,0,NA
TN,035,Cumberland,-18440,-57.12692462591778,71.0337990644072,-50.957302978760524
TN,037,Davidson,99485,32.1273792377397,81.62133708801323,38.473255864560215
TN,041,DeKalb,-4922,-57.817455656055444,0,NA
TN,039,Decatur,-3325,-63.44209120396871,71.72295363480252,-60.22878425113062
TN,043,Dickson,-11537,-47.43247132343872,69.75702010442791,-41.59250309424176
TN,045,Dyer,-8610,-57.09927714039392,0,NA
TN,047,Fayette,-8663,-37.69143752175427,0,NA
TN,049,Fentress,-6227,-71.3369229006759,0,NA
TN,051,Franklin,-9123,-47.68450763119381,55.739075893790506,-41.28844711177794
TN,053,Gibson,-10488,-46.957689724647416,65.54286993507947,-44.85279049115377
TN,055,Giles,-6486,-49.12519881845035,0,NA
TN,057,Grainger,-7098,-70.04144464179988,0,NA
TN,059,Greene,-17060,-60.73984405596895,99.66888596147685,-60.734443094948915
TN,061,Grundy,-3814,-65.1409052092229,0,NA
TN,063,Hamblen,-13311,-54.04165482522025,0,NA
TN,065,Hamilton,-16586,-9.693009882358442,0,NA
TN,067,Hancock,-2010,-73.25072886297376,0,NA
TN,069,Hardeman,-1580,-15.701083175991256,0,NA
TN,071,Hardin,-7784,-67.46403189460912,0,NA
TN,073,Hawkins,-16322,-65.75088623912343,0,NA
TN,075,Haywood,669,8.99314423981718,0,NA
TN,077,Henderson,-7705,-64.10149750415974,0,NA
TN,079,Henry,-7691,-51.11317870671895,0,NA
TN,081,Hickman,-5447,-55.40073230268511,0,NA
TN,083,Houston,-1847,-50.10851871947911,0,NA
TN,085,Humphreys,-4103,-49.817872753763965,0,NA
TN,087,Jackson,-2983,-56.039827165132444,0,NA
TN,089,Jefferson,-13997,-59.269139566395665,0,NA
TN,091,Johnson,-5222,-66.94013588001538,0,NA
TN,093,Knox,-33118,-15.015687625818387,78.67797747510836,-10.29683799249693
TN,095,Lake,-966,-47.49262536873157,0,NA
TN,097,Lauderdale,-2481,-27.674288901282765,0,NA
TN,099,Lawrence,-12139,-64.85201410407095,0,NA
TN,101,Lewis,-3402,-60.65252273132466,0,NA
TN,103,Lincoln,-9362,-59.982060481804204,0,NA
TN,105,Loudon,-14765,-50.31178655399189,83.79391419906635,-47.43605384083608
TN,111,Macon,-6789,-71.56108358806789,0,NA
TN,113,Madison,-5553,-12.928987194412107,70.12805587892899,-7.158034528552457
TN,115,Marion,-6734,-50.79963789981895,0,NA
TN,117,Marshall,-7438,-49.993278666487434,0,NA
TN,119,Maury,-17046,-36.53471076151489,60.816169063591744,-36.12334801762115
TN,107,McMinn,-13837,-60.57170372964455,0,NA
TN,109,McNairy,-7150,-63.41463414634146,0,NA
TN,121,Meigs,-3459,-62.52711496746204,0,NA
TN,123,Monroe,-13019,-62.60037505409434,0,NA
TN,125,Montgomery,-9715,-12.656661194924308,0,NA
TN,127,Moore,-2315,-65.41395874540831,0,NA
TN,129,Morgan,-5763,-70.04132231404958,0,NA
TN,131,Obion,-8201,-60.653797796021,0,NA
TN,133,Overton,-5885,-58.63305768655973,0,NA
TN,135,Perry,-2160,-63.010501750291716,0,NA
TN,137,Pickett,-1856,-63.32309791879904,0,NA
TN,139,Polk,-5300,-63.39712918660287,0,NA
TN,141,Putnam,-14574,-43.38403834132111,0,NA
TN,143,Rhea,-8681,-63.657695974187874,0,NA
TN,145,Roane,-13187,-50.88166068603619,73.14503993517768,-44.78029224033339
TN,147,Robertson,-15844,-46.99113206987573,0,NA
TN,149,Rutherford,-22139,-15.387342053684371,43.50074368562254,66.60222406851153
TN,151,Scott,-7018,-77.52982766239505,0,NA
TN,153,Sequatchie,-4557,-62.83783783783784,0,NA
TN,155,Sevier,-25062,-57.56747444584817,61.69978178477088,-54.27571572167827
TN,157,Shelby,116290,30.43802593867375,78.409391318003955,30.01899408145757
TN,159,Smith,-5334,-58.932714617169374,0,NA
TN,161,Stewart,-3718,-59.053367217280815,0,NA
TN,163,Sullivan,-38588,-51.89558481380368,0,NA
TN,165,Sumner,-35774,-38.620317391773725,0,NA
TN,167,Tipton,-13233,-48.458327230115714,0,NA
TN,169,Trousdale,-1924,-48.124062031015505,0,NA
TN,171,Unicoi,-4984,-59.99759239195859,0,NA
TN,173,Union,-5554,-68.37375353933275,0,NA
TN,175,Van Buren,-1798,-61.55426223895926,0,NA
TN,177,Warren,-7926,-49.509650821412954,0,NA
TN,179,Washington,-21806,-36.22078633955118,7.401624503762271,10.278276481149012
TN,181,Wayne,-4975,-74.59889038836407,0,NA
TN,183,Weakley,-7376,-53.7022206042956,0,NA
TN,185,White,-7463,-62.740647330811264,0,NA
TN,187,Williamson,-36308,-26.117856937330956,79.2923116763538,-27.739524081684493
TN,189,Wilson,-28042,-37.72635544194807,0,NA
TX,001,Anderson,-11155,-58.01737140479534,75.36797212253602,-54.31647229314747
TX,003,Andrews,-4093,-69.8106771277503,81.52822786969128,-69.64435146443515
TX,005,Angelina,-15933,-46.083762364782785,82.82235205645861,-45.192945695826786
TX,007,Aransas,-6323,-51.44833197721725,89.73962571196094,-50.58482183334844
TX,009,Archer,-3854,-80.35863219349459,75.54211843202668,-79.49213359094674
TX,011,Armstrong,-960,-86.33093525179856,76.07913669064749,-85.46099290780141
TX,013,Atascosa,-6163,-34.01589579423777,81.51010045258859,-33.32881906825569
TX,015,Austin,-8496,-58.37570427373918,79.40085199945032,-56.79300796123226
TX,017,Bailey,-1025,-55.10752688172043,69.03225806451613,-59.96884735202492
TX,019,Bandera,-7552,-59.39441604404247,87.18049547778215,-57.50112764997745
TX,021,Bastrop,-5042,-13.751534160643665,85.42479203600163,-9.536732543660802
TX,023,Baylor,-1311,-77.02702702702703,80.8460634547591,-77.39825581395348
TX,025,Bee,-2718,-28.853503184713375,80.11677282377919,-25.57307539419637
TX,027,Bell,-10879,-8.540922473012758,81.81275760549559,-5.231793799000086
TX,029,Bexar,139834,18.14098788559686,88.92695811462627,19.559714938034766
TX,031,Blanco,-3532,-47.46673834162075,86.68189759440935,-44.41860465116279
TX,033,Borden,-381,-91.58653846153847,74.51923076923077,-91.93548387096774
TX,035,Bosque,-5908,-64.73811089195705,71.65242165242165,-62.31839730845695
TX,037,Bowie,-16369,-42.78246778704163,78.41666448864379,-38.00953238009532
TX,039,Brazoria,-28205,-18.1986527641563,90.56096113147163,-17.175020483773288
TX,041,Brazos,-12181,-14.320311306003926,84.77798285935975,-12.858985203777404
TX,043,Brewster,-203,-4.209871422646205,82.49688925756948,-1.7345399698340875
TX,045,Briscoe,-561,-77.37931034482759,62.48275862068966,-75.93818984547461
TX,047,Brooks,472,19.00161030595813,73.30917874396135,27.951674903898958
TX,049,Brown,-11591,-72.58438224059114,78.72753459828418,-72.01718103722558
TX,051,Burleson,-4955,-57.5560459983738,77.60483215239866,-55.85990121239335
TX,053,Burnet,-13128,-53.11324189828863,84.54100416717239,-51.483537519142416
TX,055,Caldwell,-1359,-9.0763374073332,83.59046283309958,-7.558325343560243
TX,057,Calhoun,-3493,-44.462830957230146,72.53054989816701,-36.995436995437
TX,059,Callahan,-5278,-77.25409836065573,80.47423887587821,-76.37322662786468
TX,061,Cameron,15031,13.16499378142134,83.92716380261706,14.920217484320048
TX,063,Camp,-2232,-44.11067193675889,84.96047430830039,-45.824610374505696
TX,065,Carson,-2482,-79.5003203074952,62.011531069827036,-75.25826446280992
TX,067,Cass,-8238,-59.15128886335894,77.76261937244202,-56.93444136657433
TX,069,Castro,-1136,-54.53672587614018,53.096495439270285,-51.08499095840868
TX,071,Chambers,-13356,-61.68483280990209,88.13966377239977,-62.52357996227206
TX,073,Cherokee,-10891,-55.828378101291776,79.24953865080992,-53.79042690815007
TX,075,Childress,-1633,-71.6542343132953,78.32382623957876,-71.76470588235294
TX,077,Clay,-4455,-77.5591922005571,72.52785515320335,-76.45223235717715
TX,079,Cochran,-632,-63.2,67.6,-63.905325443786985
TX,081,Coke,-1408,-79.14558740865655,69.98313659359191,-78.47389558232932
TX,083,Coleman,-3190,-77.35208535402522,86.05722599418041,-77.06396167934629
TX,085,Collin,-21373,-4.354230161187803,92.60801538536761,-3.4295997113768557
TX,087,Collingsworth,-893,-73.31691297208539,69.376026272578,-72.42603550295858
TX,089,Colorado,-5052,-50.64661654135338,80.79197994987469,-47.412830375977165
TX,091,Comal,-37914,-42.6517571884984,89.50861719839806,-42.296961013498226
TX,093,Comanche,-4324,-71.0483075911929,76.9142293789024,-70.02777184362316
TX,095,Concho,-861,-67.90220820189275,61.75078864353312,-63.60153256704981
TX,097,Cooke,-12386,-65.20320067382607,71.75194777847967,-61.63609684519442
TX,099,Coryell,-7873,-33.51210999020985,82.04145915804708,-30.995122963577877
TX,101,Cottle,-427,-64.50151057401813,74.16918429003022,-63.13645621181263
TX,103,Crane,-1006,-66.93280106453759,72.2554890219561,-67.77163904235728
TX,105,Crockett,-876,-55.65438373570521,77.0012706480305,-55.28052805280528
TX,107,Crosby,-869,-44.495647721454176,62.51920122887865,-43.48894348894349
TX,109,Culberson,23,2.662037037037037,64.58333333333333,7.347670250896058
TX,111,Dallam,-1192,-74.08328154133002,63.952765692977,-73.955296404276
TX,113,Dallas,291500,31.70187405383772,86.78102542240164,33.1755550125007
TX,115,Dawson,-2143,-56.55845869622592,77.01240432831882,-58.8759424263194
TX,123,De Witt,-5073,-62.49076127124908,76.73072185267307,-61.21367795793867
TX,117,Deaf Smith,-2030,-44.03470715835141,78.82863340563992,-48.073747936158505
TX,119,Delta,-1759,-67.86265432098766,70.56327160493827,-63.313285948605795
TX,121,Denton,-33785,-8.083232048693189,91.91030806480941,-7.317936650076011
TX,125,Dickens,-723,-73.17813765182186,68.42105263157895,-73.81656804733728
TX,127,Dimmit,880,24.004364429896345,66.96672122204038,30.14256619144603
TX,129,Donley,-1240,-75.24271844660194,70.26699029126213,-74.78411053540587
TX,131,Duval,132,2.6123095190975656,99.94062932911142,2.594059405940594
TX,133,Eastland,-6254,-75.41299891474738,78.62052333293138,-75.01533742331289
TX,135,Ector,-21330,-47.8347648628647,79.44652508353704,-47.01631570033309
TX,137,Edwards,-725,-68.01125703564728,72.5140712945591,-67.39974126778785
TX,141,El Paso,93795,35.1649052034087,78.12123916034626,36.93202541608277
TX,139,Ellis,-29152,-34.098698139028926,87.85748540816208,-33.47667483225051
TX,143,Erath,-10768,-63.882297104888465,80.83175130517323,-63.273394495412845
TX,145,Falls,-2278,-37.143323006685144,60.05217674873634,-28.129242465381484
TX,147,Fannin,-9516,-63.41040847604451,73.55234224028787,-60.518209820619674
TX,149,Fayette,-7510,-58.03260953558458,71.76416042036936,-55.486163454290946
TX,151,Fisher,-1096,-60.02190580503834,71.41292442497262,-58.282208588957054
TX,153,Floyd,-1146,-56.204021579205495,81.55958803334968,-58.62898376428142
TX,155,Foard,-346,-62.79491833030853,74.77313974591651,-62.13592233009709
TX,157,Fort Bend,37834,10.582522642469945,91.71081412196446,11.22731251467767
TX,159,Franklin,-3357,-67.01936514274307,78.61848672389698,-65.64245810055866
TX,161,Freestone,-5356,-61.48547813109861,74.97417058891057,-59.13336395651508
TX,163,Frio,-401,-7.596135631748437,70.2216328850161,-1.0790396547073104
TX,165,Gaines,-4779,-79.70313542361575,86.99132755170113,-81.40337423312883
TX,167,Galveston,-35069,-22.616406552302333,90.18250999613053,-22.413238270271815
TX,169,Garza,-1182,-71.50635208711434,74.71264367816092,-71.98380566801619
TX,171,Gillespie,-9338,-58.91482649842271,79.89274447949526,-54.86851457000711
TX,173,Glasscock,-572,-87.59571209800919,74.57886676875957,-86.652977412731
TX,175,Goliad,-2208,-55.26908635794744,72.61576971214018,-52.94725956566701
TX,177,Gonzales,-3679,-48.10407949790795,78.56956066945607,-48.22765851223165
TX,179,Gray,-6011,-77.24235415060396,73.78565921356977,-76.61093695576454
TX,181,Grayson,-29657,-49.8654874398897,84.57645357635269,-49.16999662034552
TX,183,Gregg,-17697,-36.88258096786295,88.96461172939853,-37.35563520509757
TX,185,Grimes,-6599,-53.157725149025296,76.58289028516191,-51.18333859261597
TX,187,Guadalupe,-18748,-24.153879849006042,87.61128074311702,-22.796053115303735
TX,189,Hale,-4898,-51.09534738159817,78.19737116628417,-53.82870864461046
TX,191,Hall,-827,-70.74422583404619,69.0333618477331,-69.88847583643123
TX,193,Hamilton,-2975,-68.37508618708343,75.91358308434843,-66.84831970935514
TX,195,Hansford,-1683,-82.21787982413288,66.63409868099659,-82.69794721407625
TX,197,Hardeman,-1089,-68.92405063291139,64.17721518987342,-65.38461538461539
TX,199,Hardin,-20384,-73.76153428623122,82.38465713768771,-72.75442526463742
TX,201,Harris,217563,13.25942304387202,87.75622890533867,14.479068281571198
TX,203,Harrison,-13558,-45.623717064306625,85.99454857488979,-44.89923693993347
TX,205,Hartley,-1673,-80.51010587102984,78.055822906641,-80.70283600493218
TX,207,Haskell,-1487,-67.16350496838302,62.05962059620596,-65.21106259097526
TX,209,Hays,11844,10.826820238584945,89.77466977466977,12.128216354916555
TX,211,Hemphill,-1280,-74.4186046511628,68.31395348837209,-72.68085106382979
TX,213,Henderson,-21851,-60.16741470936476,81.79365035658232,-59.097794984009425
TX,215,Hidalgo,37672,17.05510584741312,85.27145470020463,19.063344500427394
TX,217,Hill,-9066,-60.719308820574646,64.51007969995312,-56.82101328903654
TX,219,Hockley,-5054,-62.39506172839506,77.96296296296296,-62.6603325415677
TX,221,Hood,-20848,-64.06686948772318,79.6656525613841,-62.19333436198117
TX,223,Hopkins,-9673,-60.68000752775861,81.31861238316291,-60.055542698449436
TX,225,Houston,-4746,-50.286077558804834,75.10065691883874,-47.33352144469526
TX,227,Howard,-5985,-58.44155844155844,81.09559613319011,-57.80854906682721
TX,229,Hudspeth,-408,-35.02145922746781,50.72961373390558,-35.025380710659896
TX,231,Hunt,-20257,-52.48335362852035,73.22071663600798,-50.3980750858073
TX,233,Hutchinson,-6716,-76.55306052661575,79.83586002507694,-76.7846944603084
TX,235,Irion,-639,-71.8785151856018,75.36557930258718,-71.04477611940298
TX,237,Jack,-3087,-81.62347964040191,77.76308831306187,-80.48282896973818
TX,239,Jackson,-4198,-66.07901778687234,80.21407209192508,-66.3265306122449
TX,241,Jasper,-9588,-61.41823073473832,81.38492088911664,-60.29909484454939
TX,243,Jeff Davis,-283,-21.685823754789272,79.61685823754789,-19.826756496631376
TX,245,Jefferson,-1497,-1.5797971696619846,88.80317436866156,-1.1301382072276558
TX,247,Jim Hogg,364,17.87819253438114,70.92337917485266,30.47091412742382
TX,249,Jim Wells,-1334,-9.759309386202355,72.6827127075865,-6.391545042778057
TX,251,Johnson,-38164,-52.990835878922525,84.85420716467648,-52.0028799581097
TX,253,Jones,-4661,-69.14404391039905,65.03486129654354,-66.51459854014598
TX,255,Karnes,-2734,-52.05635948210205,69.85910129474486,-47.83319705641864
TX,257,Kaufman,-19219,-33.88518636059099,85.37325011460207,-32.38610548924043
TX,259,Kendall,-14063,-53.164221986995315,88.90065023438682,-51.862561660146284
TX,261,Kenedy,-62,-31.95876288659794,66.49484536082474,-31.782945736434108
TX,263,Kent,-364,-78.78787878787878,70.12987012987013,-72.53086419753086
TX,265,Kerr,-14355,-51.739052081456116,86.7255361326365,-50.4862438700025
TX,267,Kimble,-1703,-74.30191972076788,78.79581151832461,-74.58471760797342
TX,269,King,-143,-89.937106918239,0,NA
TX,271,Kinney,-698,-43.543356207111664,82.78228321896444,-42.20045214770158
TX,273,Kleberg,-190,-1.7361111111111112,80.37280701754386,2.228285584356526
TX,275,Knox,-915,-62.84340659340659,53.02197802197802,-61.13989637305699
TX,283,La Salle,-283,-11.762261014131338,67.04073150457191,-7.811531308121513
TX,285,La Vaca,-7471,-73.26664705305483,71.98195547710111,-71.58038147138964
TX,277,Lamar,-12302,-57.37337934894133,77.73994963156422,-54.844321794948705
TX,279,Lamb,-2681,-60.79365079365079,70.15873015873017,-60.73044602456367
TX,281,Lampasas,-5942,-57.14010962592557,83.07529570150976,-55.36520430605394
TX,287,Lee,-4505,-55.70668974897984,80.95709162853963,-54.208034214143886
TX,289,Leon,-6451,-74.37168549688725,65.82891399584966,-72.83712784588441
TX,291,Liberty,-17517,-59.71568827981182,83.07765732596987,-61.18588428395568
TX,293,Limestone,-4576,-50.31335898845519,75.70093457943925,-47.33478576615831
TX,295,Lipscomb,-1074,-79.37915742793791,41.98078344419808,-72.88732394366197
TX,297,Live Oak,-3380,-66.87772061733281,68.02532647407993,-64.7760325770797
TX,299,Llano,-7614,-60.14218009478673,89.26540284360189,-59.01247677196708
TX,301,Loving,-56,-84.84848484848484,68.18181818181819,-91.11111111111111
TX,303,Lubbock,-38844,-32.151104563099565,87.96030359965899,-32.59308748388554
TX,305,Lynn,-1425,-62.145660706498035,99.95638901003053,-62.17277486910995
TX,313,Madison,-3081,-58.15402038505096,82.61608154020385,-57.64222069910898
TX,315,Marion,-2131,-43.811677631578945,76.54194078947368,-40.98845017459038
TX,317,Martin,-1569,-72.63888888888889,79.16666666666667,-74.03508771929825
TX,319,Mason,-1534,-62.00485044462409,84.27647534357317,-59.95203836930455
TX,321,Matagorda,-6112,-44.52538792161434,79.77708166387411,-43.06456031412657
TX,323,Maverick,1451,9.455232633911116,74.17568095920761,15.127822190986558
TX,307,McCulloch,-2414,-70.25611175785798,77.64842840512223,-68.32833583208395
TX,309,McLennan,-22855,-23.351929050188,81.72408860552558,-20.671375882978058
TX,311,McMullen,-407,-78.87596899224806,70.93023255813954,-84.69945355191257
TX,325,Medina,-8869,-39.14463521207574,87.94191640552589,-39.52321204516939
TX,327,Menard,-626,-60.89494163424124,77.62645914396887,-59.147869674185465
TX,329,Midland,-33295,-56.56738986391206,84.63106746631782,-56.483247345070566
TX,331,Milam,-5488,-51.8812629986765,84.1368878805067,-52.056179775280896
TX,333,Mills,-1946,-77.68463073852296,77.80439121756487,-76.09030271934326
TX,335,Mitchell,-1773,-68.74757658006979,73.40054284606437,-68.51558372952985
TX,337,Montague,-7518,-76.56584173541094,81.90243405642123,-75.62795324546133
TX,339,Montgomery,-119005,-43.82547147228984,87.09117892930402,-43.10161106177851
TX,341,Moore,-3297,-59.85838779956427,68.13725490196079,-68.93152144950706
TX,343,Morris,-2203,-39.43082155002685,73.921603722928225,-36.440677966101696
TX,345,Motley,-558,-85.58282208588957,67.94478527607362,-84.42437923250564
TX,347,Nacogdoches,-8378,-31.278700765353744,83.54676124696658,-27.62981499687193
TX,349,Navarro,-8699,-45.48972441562516,76.78711499241751,-38.204848815036776
TX,351,Newton,-3709,-60.863144076140465,66.93468985887759,-58.39666584947291
TX,353,Nolan,-2969,-55.42281127496733,66.52977412731006,-51.936026936026934
TX,355,Nueces,-3692,-2.8997345313457217,87.16875323981715,-1.6002162454385729
TX,357,Ochiltree,-2510,-79.53105196451205,71.07097591888467,-80.38341506910388
TX,359,Oldham,-836,-82.85431119920713,61.74430128840436,-86.35634028892456
TX,361,Orange,-22829,-63.42445963216092,84.7446796688337,-62.846277415336196
TX,363,Palo Pinto,-8001,-64.06437665145327,76.89166466490512,-61.293345829428304
TX,365,Panola,-7269,-63.479172124705265,70.65758449043751,-61.74762081324929
TX,367,Parker,-49028,-64.40205968894493,85.83963850357293,-64.02338250596804
TX,369,Parmer,-1647,-62.15094339622642,49.660377358490564,-68.00911854103343
TX,371,Pecos,-1833,-39.267352185089976,82.8834618680377,-37.45153786508142
TX,373,Polk,-13186,-54.51914330604482,84.13545026048126,-53.44734384982063
TX,375,Potter,-12899,-38.6927437981822,80.51414344422113,-39.00003725643605
TX,377,Presidio,742,33.468651330626976,81.46143437077131,39.70099667774086
TX,379,Rains,-4313,-71.25392367421114,83.13233107549975,-71.02543720190779
TX,381,Randall,-37994,-58.746946222593316,87.10300893713084,-58.72401611843857
TX,383,Reagan,-770,-68.50533807829181,80.2491103202847,-67.73835920177383
TX,385,Real,-1323,-66.75075681130171,82.64379414732593,-66.05616605616606
TX,387,Red River,-3271,-56.338270754392006,73.4240440923183,-52.12291813277035
TX,389,Reeves,-859,-23.28544320954188,74.19354838709677,-16.550968213372304
TX,391,Refugio,-1102,-32.73915626856803,75.22281639928698,-33.056872037914694
TX,393,Roberts,-512,-93.0909090909091,66.18181818181819,-93.68131868131869
TX,395,Robertson,-3272,-40.400049388813436,80.60254352389184,-41.39093137254902
TX,397,Rockwall,-20314,-37.694605778330335,90.10224341726818,-36.98333916840002
TX,399,Runnels,-3255,-73.82626445906101,69.90247221592197,-74.01038286826736
TX,401,Rusk,-11905,-55.690695607428545,75.68882443747954,-53.77008652657602
TX,403,Sabine,-4115,-74.94081223820798,78.328173374613,-74.517554057196
TX,405,San Augustine,-2027,-50.64967516241879,73.2383808095952,-45.274650290003414
TX,407,San Jacinto,-7824,-61.89873417721519,82.36550632911393,-61.252521371626166
TX,409,San Patricio,-7528,-29.075740604843382,84.83256730137886,-28.774358040429796
TX,411,San Saba,-2021,-77.67102229054574,71.86779400461184,-75.56149732620321
TX,413,Schleicher,-729,-62.89905090595341,78.42968075927524,-63.14631463146315
TX,415,Scurry,-4165,-70.95400340715503,79.0289608177172,-71.04979521448588
TX,417,Shackelford,-1354,-83.16953316953317,76.78132678132678,-83.68
TX,419,Shelby,-5907,-58.56052344601963,69.13849509269356,-55.14769142529395
TX,421,Sherman,-795,-80.14112903225806,68.95161290322581,-77.046783625731
TX,423,Smith,-39465,-39.42990738242964,86.76477934638172,-39.607563160682616
TX,425,Somervell,-3337,-67.45502324641197,86.33515261774814,-67.26761882463123
TX,427,Starr,876,4.998573466476462,81.48930099857347,7.849590364820391
TX,429,Stephens,-2988,-78.63157894736842,79.39473684210526,-77.82565462379847
TX,431,Sterling,-533,-83.41158059467918,75.7433489827856,-84.50413223140495
TX,433,Stonewall,-499,-67.79891304347827,99.86413043478261,-67.89115646258503
TX,435,Sutton,-900,-57.80346820809248,85.61335902376365,-58.514628657164295
TX,437,Swisher,-1367,-58.046709129511676,74.69214437367303,-58.32859579306424
TX,439,Tarrant,1826,0.21876201783401641,87.84600879121406,0.937745483110762
TX,441,Taylor,-24959,-45.268885462954565,82.35603518636076,-43.61001607681635
TX,443,Terrell,-215,-46.943231441048034,78.60262008733625,-43.888888888888886
TX,445,Terry,-2055,-56.8936877076412,79.70653377630121,-57.69364362625912
TX,447,Throckmorton,-724,-80.98434004474272,60.17897091722595,-80.11152416356877
TX,449,Titus,-4714,-44.72061474243431,78.05711033108813,-45.466699076324744
TX,451,Tom Green,-20074,-44.40168104401681,74.27560274275602,-40.810005955926144
TX,453,Travis,274523,45.10914842049049,90.88493612126689,47.66164710731997
TX,455,Trinity,-4256,-61.34332660709138,76.88094551744018,-61.00487439070116
TX,457,Tyler,-6791,-70.30020703933748,69.42028985507247,-66.91022964509395
TX,459,Upshur,-12932,-68.45225492271861,81.18780436163455,-67.29690963619768
TX,461,Upton,-1008,-73.6842105263158,77.7046783625731,-72.71872060206961
TX,463,Uvalde,-2101,-20.311291569992267,79.19566898685228,-14.61181640625
TX,465,Val Verde,-1513,-9.901832460732985,78.58638743455498,-7.936375749500333
TX,467,Van Zandt,-18754,-72.05040531714626,65.89188981520611,-71.28447320855926
TX,469,Victoria,-12978,-37.96068796068796,81.71873171873172,-36.29107309041449
TX,471,Walker,-7491,-31.725393867524986,82.36489920379468,-30.01851090086384
TX,473,Waller,-6069,-26.69569807337028,84.50338699744876,-27.06782572484514
TX,475,Ward,-2477,-61.00985221674877,76.55172413793103,-62.16216216216216
TX,477,Washington,-8698,-49.911057554369656,83.19848510931314,-48.58266087316367
TX,479,Webb,15922,23.27879877772417,78.01073146483033,26.29458177933542
TX,481,Wharton,-7232,-43.14778354513454,86.49245271761828,-44.567841622404636
TX,483,Wheeler,-1991,-85.19469405220369,70.3038083012409,-83.99269628727937
TX,485,Wichita,-18908,-41.06863596872285,81.90703735881841,-41.24635375232034
TX,487,Wilbarger,-2568,-56.763925729442974,82.64809902740937,-57.68922171703664
TX,489,Willacy,667,12.020183816903947,63.92142728419535,19.932337186354665
TX,491,Williamson,4066,1.4042237226088308,90.17285144445788,3.373803140559173
TX,493,Wilson,-12113,-48.4268180546116,83.50057969855675,-46.72986689648568
TX,495,Winkler,-1395,-65.6161806208843,69.09689557855127,-63.64874063989108
TX,497,Wise,-22059,-68.15695967866523,84.53885369998456,-67.8739812141369
TX,499,Wood,-15540,-68.22072961938628,85.39005224109926,-67.16364197213511
TX,501,Yoakum,-1754,-66.66666666666667,81.03382744203725,-69.7936210131332
TX,503,Young,-6076,-73.74681393372983,86.05413278310475,-73.65303244005642
TX,505,Zapata,-207,-5.3433144037170885,62.93236964377904,1.763740771123872
TX,507,Zavala,1374,31.377026718428866,67.7780315140443,42.99191374663073
UT,001,Beaver,-2338,-75.41935483870968,0,NA
UT,003,Box Elder,-17075,-63.17756317756318,54.46035446035446,-57.59902167266798
UT,005,Cache,-21382,-37.14022685032395,0,NA
UT,007,Carbon,-4301,-45.90671363005657,0,NA
UT,009,Daggett,-385,-62.197092084006464,0,NA
UT,011,Davis,-46724,-27.501692221666325,0,NA
UT,013,Duchesne,-6670,-78.24964805255749,0,NA
UT,015,Emery,-3635,-74.71736896197328,0,NA
UT,017,Garfield,-1644,-60.17569546120058,0,NA
UT,019,Grand,558,10.761812921890067,0,NA
UT,021,Iron,-14097,-56.63720369626356,0,NA
UT,023,Juab,-4442,-75.72451414933515,0,NA
UT,025,Kane,-1915,-45.813397129186605,0,NA
UT,027,Millard,-4780,-77.59740259740259,0,NA
UT,029,Morgan,-4095,-62.88390663390663,0,NA
UT,031,Piute,-687,-78.87485648679679,0,NA
UT,033,Rich,-977,-71.68011738811445,0,NA
UT,035,Salt Lake,59732,11.0374647757195,93.84653762646094,13.239307387265345
UT,037,San Juan,-422,-6.135504507124164,0,NA
UT,039,Sanpete,-8665,-68.6010608819571,0,NA
UT,041,Sevier,-7968,-76.88893177651259,0,NA
UT,043,Summit,4992,19.135234590616374,0,NA
UT,045,Tooele,-12071,-38.298749920680244,85.357573450092,-35.53878749581831
UT,047,Uintah,-11598,-75.7692558959953,85.34657346312144,-75.17605633802818
UT,049,Utah,-116779,-41.049985939257596,0,NA
UT,051,Wasatch,-4608,-26.210113190375974,0,NA
UT,053,Washington,-46764,-51.686635129758166,83.94380830275432,-49.14087084754243
UT,055,Wayne,-864,-53.30043183220234,0,NA
UT,057,Weber,-25254,-22.661115198937566,0,NA
VA,001,Accomack,-1594,-9.39747671265181,50.96686711472704,27.888953152111046
VA,003,Albemarle,21662,33.50294631671745,67.04919807600105,57.499077320538845
VA,510,Alexandria,51696,62.65574247345712,79.42260144470839,71.70608881428353
VA,005,Alleghany,-3616,-44.08143362184567,33.20736315981958,-7.342143906020558
VA,007,Amelia,-2979,-37.74230330672748,55.12479412137337,-20.133302689037002
VA,009,Amherst,-5369,-31.57306674507498,49.65598353425463,-7.29512079583136
VA,011,Appomattox,-4284,-46.22356495468278,49.70867501078981,-31.0397221619275
VA,013,Arlington,83026,63.52458702820986,81.89045057728062,72.93655984303466
VA,015,Augusta,-19874,-47.00790008988126,49.661762618856145,-23.7759573252048
